Roof_Displacement_m,Base_Shear_N,Pseudo_Time
0.228900,10947838.000000,10947800.000000
0.229600,10960116.000000,10960100.000000
0.230300,10909402.000000,10909400.000000
0.231000,10900542.000000,10900500.000000
0.231700,10897168.000000,10897200.000000
0.232400,10906986.000000,10907000.000000
0.233100,10901208.000000,10901200.000000
0.233800,10927126.000000,10927100.000000
0.234500,10953464.000000,10953500.000000
0.235200,10979240.000000,10979200.000000
0.235900,11004524.000000,11004500.000000
0.236600,11017094.000000,11017100.000000
0.237300,11011618.000000,11011600.000000
0.238000,11029930.000000,11029900.000000
0.238700,11035972.000000,11036000.000000
0.239400,11056726.000000,11056700.000000
0.240100,11062926.000000,11062900.000000
0.240800,11069790.000000,11069800.000000
0.241500,11088158.000000,11088200.000000
0.242200,11024016.000000,11024000.000000
0.242900,10885544.000000,10885500.000000
0.243600,10833704.000000,10833700.000000
0.244300,10797434.000000,10797400.000000
0.245000,10809986.000000,10810000.000000
0.245700,10830776.000000,10830800.000000
0.246400,10838856.000000,10838900.000000
0.247100,10865556.000000,10865500.000000
0.247800,10833604.000000,10833600.000000
0.248500,10725726.000000,10725700.000000
0.249200,10727348.000000,10727300.000000
0.249900,10754714.000000,10754700.000000
0.250600,10780438.000000,10780400.000000
0.251300,10804928.000000,10804900.000000
0.252000,10829066.000000,10829100.000000
0.252700,10852666.000000,10852700.000000
0.253400,10875926.000000,10875900.000000
0.254100,10863034.000000,10863000.000000
0.254800,10877864.000000,10877900.000000
0.255500,10851428.000000,10851400.000000
0.256200,10863330.000000,10863300.000000
0.256900,10882784.000000,10882800.000000
0.257600,10894642.000000,10894600.000000
0.258300,10872402.000000,10872400.000000
0.259000,10882236.000000,10882200.000000
0.259700,10892042.000000,10892000.000000
0.260400,10903422.000000,10903400.000000
0.261100,10923350.000000,10923400.000000
0.261800,10925964.000000,10926000.000000
0.262500,10910044.000000,10910100.000000
0.263200,10875396.000000,10875400.000000
0.263900,10891884.000000,10891900.000000
0.264600,10914924.000000,10915000.000000
0.265300,10919824.000000,10919800.000000
0.266000,10903468.000000,10903600.000000
0.266700,10876882.000000,10876900.000000
0.267400,10887696.000000,10887700.000000
0.268100,10910368.000000,10910400.000000
0.268800,10932992.000000,10933000.000000
0.269500,10955370.000000,10955400.000000
0.270200,10977462.000000,10977500.000000
0.270900,10999262.000000,10999300.000000
0.271600,11020812.000000,11020800.000000
0.272300,11042210.000000,11042200.000000
0.273000,11063424.000000,11063400.000000
0.273700,11084480.000000,11084500.000000
0.274400,11105462.000000,11105500.000000
0.275100,11126330.000000,11126300.000000
0.275800,11147032.000000,11147000.000000
0.276500,11167564.000000,11167600.000000
0.277200,11187900.000000,11187900.000000
0.277900,11208142.000000,11208100.000000
0.278600,11228178.000000,11228100.000000
0.279300,11248054.000000,11248000.000000
0.280000,11267766.000000,11267600.000000
0.280700,11287060.000000,11287100.000000
0.281400,11306422.000000,11306400.000000
0.282100,11325670.000000,11325700.000000
0.282800,11344856.000000,11344800.000000
0.283500,11363852.000000,11363900.000000
0.284200,11382758.000000,11382700.000000
0.284900,11401426.000000,11401400.000000
0.285600,11420118.000000,11420100.000000
0.286300,11438744.000000,11438700.000000
0.287000,11457228.000000,11457200.000000
0.287700,11475558.000000,11475500.000000
0.288400,11493808.000000,11493800.000000
0.289100,11512068.000000,11512000.000000
0.289800,11530216.000000,11530200.000000
0.290500,11548150.000000,11548100.000000
0.291200,11566010.000000,11566000.000000
0.291900,11583832.000000,11583800.000000
0.292600,11601592.000000,11601600.000000
0.293300,11619326.000000,11619300.000000
0.294000,11636958.000000,11636900.000000
0.294700,11648314.000000,11648300.000000
0.295400,11642406.000000,11642400.000000
0.296100,11650514.000000,11650500.000000
0.296800,11654980.000000,11655000.000000
0.297500,11672906.000000,11672900.000000
0.298200,11690624.000000,11690600.000000
0.298900,11693704.000000,11693700.000000
0.299600,11694984.000000,11695000.000000
0.300300,11684226.000000,11684200.000000
0.301000,11653532.000000,11653500.000000
0.301700,11629530.000000,11629600.000000
0.302400,11581822.000000,11581800.000000
0.303100,11520646.000000,11520600.000000
0.303800,10690840.000000,10690800.000000
0.304500,10585542.000000,10585500.000000
0.305200,10612024.000000,10612000.000000
0.305900,10645286.000000,10645300.000000
0.306600,10676766.000000,10676700.000000
0.307300,10707806.000000,10707800.000000
