Time,Moment_My_N-m,Curvature_phi_y_rad/m
3.900000e+06,-2.499480e-15,-4.953260e+05
3.870570e+06,-1.925010e-15,-4.704830e+05
3.873720e+06,-1.266520e-15,-4.713470e+05
3.875270e+06,-1.031860e-15,-4.720530e+05
3.857500e+06,-3.002860e-16,-4.720990e+05
3.860520e+06,-2.315570e-16,-4.721190e+05
3.861750e+06,-4.299150e-16,-4.721260e+05
3.862750e+06,-6.201240e-16,-4.721250e+05
3.863620e+06,-8.118850e-16,-4.721210e+05
3.864450e+06,-9.456380e-16,-4.721140e+05
3.865250e+06,-1.079570e-15,-4.721040e+05
3.866040e+06,-1.195680e-15,-4.720910e+05
3.866800e+06,-1.303820e-15,-4.720760e+05
3.867540e+06,-1.401590e-15,-4.720590e+05
3.868820e+06,-1.194840e-15,-4.725210e+05
3.870170e+06,-1.260160e-15,-4.730450e+05
3.871470e+06,-1.322980e-15,-4.735660e+05
3.853150e+06,-1.425460e-15,-4.719720e+05
3.858070e+06,-1.288090e-15,-4.736290e+05
3.859700e+06,-1.194530e-15,-4.741400e+05
3.861080e+06,-1.122640e-15,-4.746500e+05
3.862490e+06,-1.040280e-15,-4.751550e+05
3.863820e+06,-9.296460e-16,-4.756500e+05
3.864800e+06,-5.497590e-16,-4.759800e+05
3.865510e+06,-3.961190e-16,-4.760770e+05
3.866150e+06,-2.865130e-16,-4.761600e+05
3.866730e+06,-1.792060e-16,-4.762440e+05
3.867290e+06,-8.418460e-17,-4.763290e+05
3.867830e+06,1.466590e-17,-4.764130e+05
3.868350e+06,1.071420e-16,-4.764980e+05
3.868860e+06,2.134560e-16,-4.765830e+05
3.869340e+06,2.985780e-16,-4.766690e+05
3.869810e+06,3.240070e-16,-4.767550e+05
3.870250e+06,3.987600e-16,-4.768380e+05
3.870680e+06,4.743290e-16,-4.769210e+05
3.871100e+06,5.439650e-16,-4.770040e+05
3.871500e+06,6.162550e-16,-4.770870e+05
3.871890e+06,6.831610e-16,-4.771660e+05
3.872260e+06,7.450820e-16,-4.772470e+05
3.872620e+06,8.076780e-16,-4.773270e+05
3.872970e+06,8.671310e-16,-4.774080e+05
3.873300e+06,9.287330e-16,-4.774890e+05
3.816190e+06,9.761320e-16,-4.779620e+05
3.820430e+06,-1.244140e-15,-4.780350e+05
3.823500e+06,-1.624200e-15,-4.781040e+05
3.825890e+06,-1.514690e-15,-4.781710e+05
3.827760e+06,-1.177660e-15,-4.782420e+05
3.829110e+06,-1.016300e-15,-4.783200e+05
3.830330e+06,-9.573620e-16,-4.783990e+05
3.831580e+06,-9.057310e-16,-4.784770e+05
3.832820e+06,-8.611960e-16,-4.785560e+05
3.834060e+06,-8.246350e-16,-4.786350e+05
3.835280e+06,-7.856310e-16,-4.787130e+05
3.836470e+06,-7.592550e-16,-4.787920e+05
3.837640e+06,-7.403220e-16,-4.788700e+05
3.838750e+06,-7.525430e-16,-4.789490e+05
3.839700e+06,-8.066520e-16,-4.790280e+05
3.840380e+06,-8.294270e-16,-4.791090e+05
3.840980e+06,-8.172070e-16,-4.791900e+05
3.841530e+06,-8.004380e-16,-4.792710e+05
3.842070e+06,-7.891330e-16,-4.793520e+05
3.842600e+06,-7.728600e-16,-4.794330e+05
3.843120e+06,-7.555130e-16,-4.795120e+05
3.843640e+06,-7.456300e-16,-4.795900e+05
3.844160e+06,-7.377200e-16,-4.796690e+05
3.844670e+06,-7.288900e-16,-4.797480e+05
3.845160e+06,-7.219110e-16,-4.798240e+05
3.845660e+06,-7.136710e-16,-4.799010e+05
3.846150e+06,-7.107250e-16,-4.799780e+05
3.846640e+06,-7.055710e-16,-4.800550e+05
3.847120e+06,-6.987130e-16,-4.801320e+05
3.847580e+06,-6.936440e-16,-4.802080e+05
3.848040e+06,-6.919800e-16,-4.802850e+05
3.848480e+06,-6.845350e-16,-4.803610e+05
3.848910e+06,-6.856600e-16,-4.804370e+05
3.849310e+06,-6.806180e-16,-4.805130e+05
3.849700e+06,-6.787540e-16,-4.805890e+05
3.850070e+06,-6.707380e-16,-4.806640e+05
3.850430e+06,-6.736080e-16,-4.807390e+05
3.619670e+06,-1.287390e-15,-4.765420e+05
3.628890e+06,-1.145990e-15,-4.783440e+05
3.637680e+06,-4.214410e-16,-4.796410e+05
3.645660e+06,-1.182790e-16,-4.808260e+05
3.652110e+06,1.190370e-16,-4.813440e+05
3.657650e+06,1.740120e-16,-4.814140e+05
3.663030e+06,1.706950e-16,-4.814750e+05
3.659140e+06,2.311730e-16,-4.815800e+05
3.664660e+06,2.584630e-16,-4.816370e+05
3.670130e+06,2.573680e-16,-4.816940e+05
3.675520e+06,2.466660e-16,-4.817500e+05
3.680880e+06,2.438170e-16,-4.818070e+05
3.686120e+06,2.459420e-16,-4.818630e+05
3.690970e+06,3.181770e-16,-4.819220e+05
3.694520e+06,4.279910e-16,-4.819900e+05
3.697360e+06,4.713820e-16,-4.820610e+05
3.611720e+06,-2.032100e-17,-4.813870e+05
3.619020e+06,-8.682780e-16,-4.822840e+05
3.624400e+06,-1.152770e-15,-4.823480e+05
3.629600e+06,-1.212060e-15,-4.824040e+05
3.634770e+06,-1.265500e-15,-4.824600e+05
3.639280e+06,-1.738300e-15,-4.825190e+05
3.642140e+06,-1.786390e-15,-4.825890e+05
3.644830e+06,-1.703760e-15,-4.826570e+05
3.647790e+06,-1.735790e-15,-4.827230e+05
3.650210e+06,-1.738520e-15,-4.827860e+05
3.652410e+06,-1.748660e-15,-4.828480e+05
3.654460e+06,-1.764240e-15,-4.829090e+05
3.656480e+06,-1.783280e-15,-4.829690e+05
3.658490e+06,-1.796990e-15,-4.830290e+05
3.660480e+06,-1.811560e-15,-4.830890e+05
3.662410e+06,-1.826020e-15,-4.831480e+05
3.664260e+06,-1.838770e-15,-4.832070e+05
3.665990e+06,-1.845750e-15,-4.832650e+05
3.667630e+06,-1.854110e-15,-4.833230e+05
3.669120e+06,-1.857430e-15,-4.833800e+05
3.670450e+06,-1.859510e-15,-4.834370e+05
3.671650e+06,-1.864340e-15,-4.834930e+05
3.672780e+06,-1.861240e-15,-4.835480e+05
3.673860e+06,-1.860760e-15,-4.836020e+05
3.674920e+06,-1.861100e-15,-4.836560e+05
3.675940e+06,-1.861720e-15,-4.837090e+05
3.676940e+06,-1.869460e-15,-4.837610e+05
3.677910e+06,-1.868380e-15,-4.838110e+05
3.678870e+06,-1.865990e-15,-4.838590e+05
3.679800e+06,-1.864830e-15,-4.839050e+05
3.680710e+06,-1.865730e-15,-4.839470e+05
3.681580e+06,-1.855050e-15,-4.839830e+05
3.666080e+06,-1.767080e-15,-4.824690e+05
3.671280e+06,-1.355750e-15,-4.840010e+05
3.672210e+06,-7.653940e-16,-4.840620e+05
3.672880e+06,-5.051450e-17,-4.841010e+05
3.673570e+06,1.791760e-16,-4.841120e+05
3.674170e+06,4.130310e-16,-4.841230e+05
3.674750e+06,6.542510e-16,-4.841340e+05
3.666720e+06,1.387530e-15,-4.841700e+05
3.667600e+06,1.469570e-15,-4.841800e+05
3.668380e+06,1.515980e-15,-4.841920e+05
3.668910e+06,1.534120e-15,-4.842030e+05
3.669420e+06,1.547760e-15,-4.842150e+05
3.669920e+06,1.562460e-15,-4.842270e+05
3.670390e+06,1.575430e-15,-4.842390e+05
3.670870e+06,1.589770e-15,-4.842510e+05
3.671340e+06,1.603770e-15,-4.842630e+05
3.671810e+06,1.615980e-15,-4.842760e+05
3.663020e+06,1.704110e-15,-4.753120e+05
3.663990e+06,1.726630e-15,-4.757550e+05
3.664520e+06,1.735850e-15,-4.759360e+05
3.665160e+06,1.715260e-15,-4.760290e+05
3.665680e+06,1.694540e-15,-4.761190e+05
3.666200e+06,1.671260e-15,-4.762060e+05
3.666700e+06,1.655400e-15,-4.762930e+05
3.667200e+06,1.635400e-15,-4.763790e+05
3.667680e+06,1.618380e-15,-4.764650e+05
3.668150e+06,1.606250e-15,-4.765500e+05
3.668600e+06,1.593200e-15,-4.766330e+05
3.669010e+06,1.582070e-15,-4.767140e+05
3.669390e+06,1.575680e-15,-4.767950e+05
3.669750e+06,1.566440e-15,-4.768750e+05
3.670090e+06,1.560260e-15,-4.769540e+05
3.670430e+06,1.557280e-15,-4.770330e+05
3.670760e+06,1.552820e-15,-4.771110e+05
3.671080e+06,1.543790e-15,-4.771870e+05
3.671380e+06,1.536730e-15,-4.772590e+05
3.671650e+06,1.523570e-15,-4.773200e+05
3.671900e+06,1.511300e-15,-4.773650e+05
3.672140e+06,1.504160e-15,-4.774000e+05
3.672360e+06,1.493440e-15,-4.774290e+05
3.591780e+06,1.059710e-15,-4.767480e+05
3.597780e+06,4.343080e-16,-4.776220e+05
3.602000e+06,3.048250e-17,-4.777120e+05
3.606020e+06,-5.373130e-16,-4.777720e+05
3.609930e+06,-7.485400e-16,-4.777910e+05
3.612610e+06,-1.270520e-15,-4.778130e+05
3.614080e+06,-1.705370e-15,-4.778400e+05
3.615260e+06,-1.761240e-15,-4.778660e+05
3.616430e+06,-1.818950e-15,-4.778920e+05
3.617600e+06,-1.875300e-15,-4.779180e+05
3.618740e+06,-1.918800e-15,-4.779440e+05
3.619840e+06,-1.955440e-15,-4.779700e+05
3.620850e+06,-1.987350e-15,-4.779970e+05
3.621760e+06,-2.016720e-15,-4.780240e+05
3.622560e+06,-2.031310e-15,-4.780520e+05
3.623230e+06,-2.042010e-15,-4.780790e+05
3.623800e+06,-2.050780e-15,-4.781070e+05
3.624320e+06,-2.054030e-15,-4.781360e+05
3.624800e+06,-2.059110e-15,-4.781640e+05
3.625230e+06,-2.063820e-15,-4.781920e+05
3.625630e+06,-2.066730e-15,-4.782210e+05
3.626020e+06,-2.071210e-15,-4.782500e+05
3.626380e+06,-2.078010e-15,-4.782780e+05
3.626720e+06,-2.073360e-15,-4.783070e+05
3.627050e+06,-2.072590e-15,-4.783360e+05
3.627360e+06,-2.076530e-15,-4.783650e+05
3.627650e+06,-2.077080e-15,-4.783940e+05
3.627940e+06,-2.075030e-15,-4.784230e+05
3.628210e+06,-2.068340e-15,-4.784520e+05
3.628470e+06,-2.070180e-15,-4.784820e+05
3.628730e+06,-2.068050e-15,-4.785110e+05
3.628990e+06,-2.066130e-15,-4.785410e+05
3.629230e+06,-2.067820e-15,-4.785700e+05
3.629470e+06,-2.065760e-15,-4.785990e+05
3.629700e+06,-2.058650e-15,-4.786290e+05
3.629920e+06,-2.057300e-15,-4.786590e+05
3.630160e+06,-2.053050e-15,-4.786880e+05
3.630380e+06,-2.057120e-15,-4.787180e+05
3.630600e+06,-2.048590e-15,-4.787480e+05
3.630820e+06,-2.055690e-15,-4.787780e+05
3.631040e+06,-2.050640e-15,-4.788070e+05
3.631230e+06,-2.047810e-15,-4.788370e+05
3.631420e+06,-2.051470e-15,-4.788670e+05
3.631610e+06,-2.050590e-15,-4.788980e+05
3.631770e+06,-2.045380e-15,-4.789280e+05
3.631920e+06,-2.045630e-15,-4.789580e+05
3.632050e+06,-2.047290e-15,-4.789880e+05
3.632180e+06,-2.044570e-15,-4.790190e+05
3.632290e+06,-2.046610e-15,-4.790490e+05
3.632370e+06,-2.039000e-15,-4.790790e+05
3.632440e+06,-2.049050e-15,-4.791100e+05
3.632510e+06,-2.038670e-15,-4.791410e+05
3.632560e+06,-2.041210e-15,-4.791710e+05
3.632610e+06,-2.043480e-15,-4.792020e+05
3.632630e+06,-2.038760e-15,-4.792330e+05
3.632660e+06,-2.032490e-15,-4.792640e+05
3.632680e+06,-2.034840e-15,-4.792940e+05
3.632700e+06,-2.029130e-15,-4.793250e+05
3.632700e+06,-2.028330e-15,-4.793560e+05
3.632700e+06,-2.027520e-15,-4.793870e+05
3.632710e+06,-2.030130e-15,-4.794180e+05
3.632700e+06,-2.030810e-15,-4.794500e+05
3.632690e+06,-2.024450e-15,-4.794810e+05
3.632680e+06,-2.030980e-15,-4.795120e+05
3.632680e+06,-2.030380e-15,-4.795430e+05
3.632650e+06,-2.022000e-15,-4.795740e+05
3.632650e+06,-2.020260e-15,-4.796050e+05
3.632640e+06,-2.015170e-15,-4.796370e+05
3.632630e+06,-2.011650e-15,-4.796680e+05
3.632620e+06,-2.010410e-15,-4.796990e+05
3.632600e+06,-2.006730e-15,-4.797300e+05
3.632590e+06,-2.007510e-15,-4.797610e+05
3.632580e+06,-2.010970e-15,-4.797930e+05
3.632570e+06,-2.010820e-15,-4.798240e+05
3.632540e+06,-2.010750e-15,-4.798550e+05
3.632520e+06,-2.012100e-15,-4.798870e+05
3.632500e+06,-2.009240e-15,-4.799180e+05
3.632470e+06,-2.012070e-15,-4.799490e+05
3.632430e+06,-2.016220e-15,-4.799800e+05
3.632380e+06,-2.014540e-15,-4.800120e+05
3.632330e+06,-2.015460e-15,-4.800430e+05
3.632260e+06,-2.019090e-15,-4.800740e+05
3.632190e+06,-2.025170e-15,-4.801050e+05
3.632100e+06,-2.026000e-15,-4.801370e+05
3.632010e+06,-2.022060e-15,-4.801680e+05
3.631910e+06,-2.022750e-15,-4.801990e+05
3.631800e+06,-2.024810e-15,-4.802310e+05
3.631680e+06,-2.020520e-15,-4.802620e+05
3.631560e+06,-2.024610e-15,-4.802930e+05
3.631440e+06,-2.031590e-15,-4.803240e+05
3.631310e+06,-2.033540e-15,-4.803560e+05
3.631190e+06,-2.028350e-15,-4.803870e+05
3.631060e+06,-2.032760e-15,-4.804190e+05
3.630920e+06,-2.035850e-15,-4.804500e+05
3.630790e+06,-2.035940e-15,-4.804810e+05
3.630660e+06,-2.036710e-15,-4.805130e+05
3.630520e+06,-2.041790e-15,-4.805440e+05
3.630380e+06,-2.045590e-15,-4.805760e+05
3.630240e+06,-2.049680e-15,-4.806070e+05
3.630100e+06,-2.047850e-15,-4.806380e+05
3.629960e+06,-2.050810e-15,-4.806700e+05
3.629820e+06,-2.053560e-15,-4.807010e+05
3.629670e+06,-2.054930e-15,-4.807330e+05
3.629530e+06,-2.058070e-15,-4.807640e+05
3.629380e+06,-2.061540e-15,-4.807960e+05
3.629240e+06,-2.065780e-15,-4.808270e+05
3.629090e+06,-2.066960e-15,-4.808590e+05
3.628940e+06,-2.066520e-15,-4.808900e+05
3.588500e+06,8.074790e-16,-4.810470e+05
3.573370e+06,9.301300e-16,-4.802250e+05
3.577670e+06,1.080000e-15,-4.811260e+05
3.580460e+06,1.323370e-15,-4.811840e+05
3.581820e+06,1.605200e-15,-4.812100e+05
3.583030e+06,1.712240e-15,-4.812350e+05
3.565570e+06,5.249510e-16,-4.812720e+05
3.568230e+06,-2.369900e-15,-4.812980e+05
3.569540e+06,-2.424130e-15,-4.813260e+05
3.570690e+06,-2.485290e-15,-4.813540e+05
3.571810e+06,-2.547710e-15,-4.813820e+05
3.572860e+06,-2.606920e-15,-4.814100e+05
3.573710e+06,-2.664360e-15,-4.814390e+05
3.574410e+06,-2.723570e-15,-4.814670e+05
3.575040e+06,-2.775380e-15,-4.814960e+05
3.575620e+06,-2.827330e-15,-4.815240e+05
3.576200e+06,-2.877750e-15,-4.815520e+05
3.576740e+06,-2.927650e-15,-4.815810e+05
3.577260e+06,-2.979240e-15,-4.816090e+05
3.523790e+06,-1.364000e-15,-4.813270e+05
3.528900e+06,-3.795880e-16,-4.817210e+05
3.533120e+06,-4.386260e-16,-4.817680e+05
3.536580e+06,-4.079510e-16,-4.818100e+05
3.538240e+06,4.231910e-16,-4.818570e+05
3.539560e+06,1.256770e-15,-4.818860e+05
3.540820e+06,1.436940e-15,-4.819140e+05
3.541850e+06,1.577710e-15,-4.819430e+05
3.542800e+06,1.681160e-15,-4.819710e+05
3.543500e+06,1.770210e-15,-4.820000e+05
3.525470e+06,1.797740e-15,-4.801690e+05
3.530020e+06,1.645000e-15,-4.817040e+05
3.531200e+06,1.205060e-15,-4.820610e+05
3.531880e+06,8.263570e-16,-4.821050e+05
3.532490e+06,6.643020e-16,-4.821360e+05
3.533040e+06,5.055260e-16,-4.821650e+05
3.533630e+06,3.622060e-16,-4.821950e+05
3.534050e+06,2.317000e-16,-4.822250e+05
3.534400e+06,1.088370e-16,-4.822540e+05
3.534740e+06,-1.656990e-18,-4.822830e+05
3.535060e+06,-1.063520e-16,-4.823120e+05
3.535380e+06,-2.126490e-16,-4.823420e+05
3.535680e+06,-3.136900e-16,-4.823710e+05
3.535940e+06,-4.044580e-16,-4.824000e+05
3.536180e+06,-4.962330e-16,-4.824300e+05
3.536390e+06,-5.903810e-16,-4.824590e+05
3.536590e+06,-6.834350e-16,-4.824890e+05
3.536750e+06,-7.650680e-16,-4.825190e+05
3.536890e+06,-8.516920e-16,-4.825480e+05
3.537040e+06,-9.361220e-16,-4.825780e+05
3.537170e+06,-1.018120e-15,-4.826070e+05
3.537310e+06,-1.102500e-15,-4.826370e+05
3.537430e+06,-1.180670e-15,-4.826660e+05
3.537560e+06,-1.261290e-15,-4.826960e+05
3.537670e+06,-1.344020e-15,-4.827250e+05
3.537770e+06,-1.421760e-15,-4.827550e+05
3.537860e+06,-1.503540e-15,-4.827840e+05
3.537930e+06,-1.575800e-15,-4.828140e+05
3.537990e+06,-1.654400e-15,-4.828430e+05
3.538040e+06,-1.727940e-15,-4.828730e+05
3.538090e+06,-1.802140e-15,-4.829020e+05
3.538120e+06,-1.873440e-15,-4.829320e+05
3.404770e+06,-8.441390e-16,-4.697440e+05
3.409100e+06,-1.138830e-15,-4.710260e+05
3.413370e+06,-1.678240e-15,-4.723030e+05
3.416830e+06,-1.968890e-15,-4.734700e+05
3.419390e+06,-1.958710e-15,-4.745980e+05
3.421930e+06,-1.970140e-15,-4.757230e+05
3.424440e+06,-1.996290e-15,-4.768450e+05
3.426940e+06,-2.013140e-15,-4.779650e+05
3.429420e+06,-2.041120e-15,-4.790820e+05
3.431890e+06,-2.091910e-15,-4.801930e+05
3.434320e+06,-2.153320e-15,-4.812720e+05
3.436570e+06,-2.247720e-15,-4.821260e+05
3.438250e+06,-2.330160e-15,-4.826380e+05
3.439610e+06,-2.444140e-15,-4.829520e+05
3.440450e+06,-2.608690e-15,-4.830730e+05
3.440960e+06,-2.731530e-15,-4.831090e+05
3.440470e+06,-2.766390e-15,-4.831440e+05
3.439940e+06,-2.792720e-15,-4.831790e+05
3.439460e+06,-2.817890e-15,-4.832120e+05
3.438970e+06,-2.852420e-15,-4.832450e+05
3.438480e+06,-2.889160e-15,-4.832770e+05
3.411860e+06,-2.177550e-15,-4.802870e+05
3.415150e+06,-1.941440e-15,-4.814590e+05
3.417340e+06,-1.704860e-15,-4.827610e+05
3.417900e+06,1.035890e-15,-4.833060e+05
3.417580e+06,1.266160e-15,-4.833380e+05
3.417260e+06,1.454660e-15,-4.833700e+05
3.416920e+06,1.626290e-15,-4.834000e+05
3.416580e+06,1.778130e-15,-4.834300e+05
3.416250e+06,1.912540e-15,-4.834600e+05
3.415910e+06,2.030550e-15,-4.834890e+05
3.415560e+06,2.134650e-15,-4.835170e+05
3.415220e+06,2.226010e-15,-4.835450e+05
3.414870e+06,2.314510e-15,-4.835720e+05
3.414530e+06,2.388870e-15,-4.835990e+05
3.414170e+06,2.457840e-15,-4.836250e+05
3.413810e+06,2.517440e-15,-4.836500e+05
3.413420e+06,2.572550e-15,-4.836740e+05
3.413010e+06,2.623980e-15,-4.836980e+05
3.412590e+06,2.670420e-15,-4.837220e+05
3.412160e+06,2.712250e-15,-4.837440e+05
3.411730e+06,2.751220e-15,-4.837660e+05
3.411290e+06,2.787050e-15,-4.837870e+05
3.410850e+06,2.819460e-15,-4.838080e+05
3.410410e+06,2.847660e-15,-4.838280e+05
3.409970e+06,2.882510e-15,-4.838470e+05
3.409530e+06,2.909230e-15,-4.838660e+05
3.409090e+06,2.941010e-15,-4.838840e+05
3.408640e+06,2.963140e-15,-4.839010e+05
3.408200e+06,2.986670e-15,-4.839180e+05
3.407750e+06,3.020520e-15,-4.839340e+05
3.407290e+06,3.049080e-15,-4.839490e+05
3.406840e+06,3.091080e-15,-4.839640e+05
3.406380e+06,3.138930e-15,-4.839780e+05
3.405910e+06,3.201200e-15,-4.839910e+05
3.405420e+06,3.287020e-15,-4.840030e+05
3.404920e+06,3.395840e-15,-4.840150e+05
3.404410e+06,3.519470e-15,-4.840260e+05
3.403880e+06,3.638570e-15,-4.840360e+05
3.403340e+06,3.727730e-15,-4.840460e+05
3.402780e+06,3.790050e-15,-4.840540e+05
3.402220e+06,3.844130e-15,-4.840620e+05
3.381960e+06,3.080530e-15,-4.837180e+05
3.384610e+06,2.019460e-15,-4.840570e+05
3.384000e+06,1.015260e-15,-4.487640e+05
3.346700e+06,1.538420e-15,-4.464480e+05
3.349160e+06,3.758600e-16,-4.472640e+05
3.351120e+06,-2.350150e-16,-4.480260e+05
3.351240e+06,-5.641900e-16,-4.486060e+05
3.351390e+06,-6.479830e-16,-4.491810e+05
3.351510e+06,-7.181460e-16,-4.497500e+05
3.351630e+06,-7.743280e-16,-4.503150e+05
3.351740e+06,-8.058430e-16,-4.508740e+05
3.351830e+06,-8.403200e-16,-4.514290e+05
3.351920e+06,-8.573510e-16,-4.519790e+05
3.352000e+06,-8.645870e-16,-4.525240e+05
3.352070e+06,-8.847070e-16,-4.530630e+05
3.352080e+06,-9.341340e-16,-4.535900e+05
3.352030e+06,-1.079450e-15,-4.540930e+05
3.351890e+06,-1.449070e-15,-4.545250e+05
3.351560e+06,-1.769410e-15,-4.547710e+05
3.351180e+06,-1.803930e-15,-4.548950e+05
3.350750e+06,-1.797650e-15,-4.550040e+05
3.350310e+06,-1.787160e-15,-4.551110e+05
3.349870e+06,-1.771860e-15,-4.552170e+05
3.349430e+06,-1.749910e-15,-4.553220e+05
3.348980e+06,-1.728970e-15,-4.554240e+05
3.348530e+06,-1.705840e-15,-4.555260e+05
3.348070e+06,-1.685560e-15,-4.556260e+05
3.347620e+06,-1.657800e-15,-4.557260e+05
3.347160e+06,-1.637470e-15,-4.558240e+05
3.346710e+06,-1.614430e-15,-4.559220e+05
3.346250e+06,-1.582990e-15,-4.560180e+05
3.345790e+06,-1.566010e-15,-4.561130e+05
3.345330e+06,-1.532820e-15,-4.562070e+05
3.344870e+06,-1.510040e-15,-4.562990e+05
3.344410e+06,-1.477270e-15,-4.563920e+05
3.343950e+06,-1.458240e-15,-4.564830e+05
3.343480e+06,-1.428490e-15,-4.565730e+05
3.343020e+06,-1.414130e-15,-4.566630e+05
3.342540e+06,-1.387380e-15,-4.567520e+05
3.342070e+06,-1.365930e-15,-4.568400e+05
3.341580e+06,-1.359350e-15,-4.569270e+05
3.341080e+06,-1.348630e-15,-4.570130e+05
3.340560e+06,-1.338230e-15,-4.570990e+05
3.340030e+06,-1.335120e-15,-4.571830e+05
3.339500e+06,-1.317160e-15,-4.572660e+05
3.338960e+06,-1.307160e-15,-4.573490e+05
3.338430e+06,-1.293920e-15,-4.574320e+05
3.337890e+06,-1.275550e-15,-4.575140e+05
3.337350e+06,-1.266830e-15,-4.575950e+05
3.317440e+06,-7.007660e-16,-4.555010e+05
3.320260e+06,-5.815940e-16,-4.567480e+05
3.321270e+06,3.948770e-16,-4.575870e+05
3.320890e+06,4.811800e-16,-4.576860e+05
3.320530e+06,5.853390e-16,-4.577840e+05
3.320120e+06,6.615130e-16,-4.578820e+05
3.319740e+06,7.221530e-16,-4.579800e+05
3.319340e+06,7.885290e-16,-4.580780e+05
