Roof_Displacement_m,Base_Shear_N,Pseudo_Time
0.157500,3494640.000000,3494640.000000
0.157920,3494961.000000,3494960.000000
0.158340,3495255.000000,3495260.000000
0.158760,3495477.000000,3495480.000000
0.159180,3495624.000000,3495630.000000
0.159600,3495741.000000,3495740.000000
0.160020,3495822.000000,3495820.000000
0.160440,3495900.000000,3495900.000000
0.160860,3495957.000000,3495960.000000
0.161280,3495999.000000,3496000.000000
0.161700,3496026.000000,3496030.000000
0.162120,3496038.000000,3496040.000000
0.162540,3496008.000000,3496010.000000
0.162960,3475149.000000,3475150.000000
0.163380,3455337.000000,3455370.000000
0.163800,3456633.000000,3456630.000000
0.164220,3457647.000000,3457650.000000
0.164640,3458451.000000,3458450.000000
0.165060,3458997.000000,3459010.000000
0.165480,3459312.000000,3459310.000000
0.165900,3459510.000000,3459510.000000
0.166320,3459642.000000,3459640.000000
0.166740,3459702.000000,3459700.000000
0.167160,3459690.000000,3459690.000000
0.167580,3459561.000000,3459560.000000
0.168000,3459303.000000,3459300.000000
0.168420,3458973.000000,3458970.000000
0.168840,3458586.000000,3458590.000000
0.169260,3457905.000000,3457910.000000
0.169680,3457230.000000,3457230.000000
0.170100,3456228.000000,3456230.000000
0.170520,3455133.000000,3455140.000000
0.170940,3453975.000000,3453980.000000
0.171360,3452742.000000,3452740.000000
0.171780,3451431.000000,3451430.000000
0.172200,3450027.000000,3450030.000000
0.172620,3448482.000000,3448480.000000
0.173040,3446871.000000,3446870.000000
0.173460,3445149.000000,3445150.000000
0.173880,3443205.000000,3443210.000000
0.174300,3441207.000000,3441210.000000
0.174720,3439170.000000,3439170.000000
0.175140,3437097.000000,3437100.000000
0.175560,3435000.000000,3435000.000000
0.175980,3432888.000000,3432890.000000
0.176400,3430467.000000,3430460.000000
0.176820,3427953.000000,3427950.000000
0.177240,3425412.000000,3425410.000000
0.177660,3422868.000000,3422870.000000
0.178080,3420309.000000,3420310.000000
0.178500,3417738.000000,3417740.000000
